player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0035535,,,,,,,50,770,4,,,,,,,,
00-0033308,,,,,151,1,17,88,,,,,,,,,
00-0038117,,,,,87,1,60,525,1,,,,,,,,
00-0036165,,,,,,,21,230,3,,,,,,,,
00-0034844,,,,,962,6,41,280,4,,,,,,,,
00-0038115,,,,,,,25,255,,,,,,,,,
00-0038938,,,,,,,23,373,,,,,,,,,
00-0031610,,,,,,,52,552,1,,,,,,,,
00-0032385,,,,,6,,10,57,1,,,,,,,,
00-0028118,1341,5,3,89.1,197,,,,,,,,,,,,
00-0038476,1101,8,3,89.2,195,1,,,,,,,,,,,
00-0035639,,,,,,,20,104,,,,,,,,,
00-0035710,909,2,6,70.5,206,1,,,,,,,,,,,
00-0038396,,,,,48,,6,22,,,,,,,,,
00-0036569,,,,,19,,5,47,,,,,,,,,
00-0036145,,,,,,,4,36,1,,,,,,,,
00-0035645,,,,,,,1,,,,,,,,,,
00-0036132,,,,,,,1,,,,,,,,,,
00-0037410,,,,,1,,3,12,,,,,,,,,
