player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0037248,,,,,1122,2,44,445,4,,,,,,,,
00-0034857,4306,29,18,92.2,524,15,,,,,,,,,,,
00-0031588,,,,,5,,107,1183,8,,,,,,,,
00-0038933,,,,,,,73,673,2,,,,,,,,
00-0036196,,,,,-2,,45,746,7,,,,,,,,
00-0037261,,,,,10,,39,611,2,,,,,,,,
00-0030513,,,,,300,4,17,119,,,,,,,,,
00-0035215,,,,,,,15,150,1,,,,,,,,
00-0035689,,,,,,,22,186,2,,,,,,,,
00-0034487,,,,,,,11,86,1,,,,,,,,
00-0035537,,,,,132,,7,62,1,,,,,,,,
00-0035657,,,,,94,1,2,16,,,,,,,,,
00-0034577,,,,,-13,,,,,,,,,,,,
00-0036590,,,,,,,2,26,1,,,,,,,,
00-0036187,,,,,,,1,3,,,,,,,,,
