player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022001,,,,,,,77,1110,6,,,,,,,,
00-0023470,,,,,36,,61,780,4,,,,,,,,
00-0021216,,,,,1333,7,90,771,5,,,,,,,,
00-0011022,3324,20,7,90.6,236,,,,,,,,,,,,
00-0020270,,,,,313,4,12,87,,,,,,,,,
00-0024324,,,,,1,,23,267,2,,,,,,,,
00-0021084,,,,,,,11,108,1,,,,,,,,
00-0024013,,,,,,,16,142,1,,,,,,,,
00-0022126,,,,,,,22,236,1,,,,,,,,
00-0025549,,,,,,,16,178,1,,,,,,,,
00-0022797,,,,,18,,8,50,,,,,,,,,
00-0021508,,,,39.6,,,13,265,3,,,,,,,,
00-0025477,,,,,16,1,,,,,,,,,,,
00-0020305,681,5,8,61.2,23,,,,,,,,,,,,
00-0025423,,,,,-2,,,,,,,,,,,,
00-0021509,,,,,,,1,11,,,,,,,,,
