player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0024389,,,,,36,,94,1088,6,,,,,,,,
00-0024268,,,,,,,26,289,2,,,,,,,,
00-0030789,41,1,,158.3,520,3,21,174,,,,,,,,,
00-0032218,,,,,,,32,549,4,,,,,,,,
00-0026224,,,,,-6,,36,411,2,,,,,,,,
00-0032268,2818,19,10,91.5,252,2,1,41,1,,,,,,,,
00-0031413,,,,,193,1,14,139,1,,,,,,,,
00-0027651,,,,,247,1,31,260,1,,,,,,,,
00-0026225,,,,,,,12,121,2,,,,,,,,
00-0029708,,,,,17,,36,408,3,,,,,,,,
00-0030521,,,,,,,22,264,1,,,,,,,,
00-0032133,,,,,146,1,1,-2,,,,,,,,,
00-0032130,,,,,13,1,5,44,1,,,,,,,,
00-0031266,935,4,7,66.7,8,1,,,,,,,,,,,
00-0024296,150,,1,50.3,1,,,,,,,,,,,,
00-0027069,,,,,,,8,71,1,,,,,,,,
00-0028987,,,,,,,3,32,,,,,,,,,
00-0032123,,,,,8,,2,8,1,,,,,,,,
00-0029623,99,1,,114.9,,,,,,,,,,,,,
00-0032045,,,,,,,2,25,,,,,,,,,
