player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0025487,,,,,977,7,37,418,1,,,,,,,,
00-0026983,,,,,,,64,975,4,,,,,,,,
00-0028086,,,,,61,1,33,618,5,,,,,,,,
00-0027135,,,,,,,16,151,,,,,,,,,
00-0025540,,,,,,,28,368,3,,,,,,,,
00-0026366,,,,,,,23,271,2,,,,,,,,
00-0026393,,,,,112,,27,301,2,,,,,,,,
00-0021429,2753,13,16,80.5,20,1,,,,,,,,,,,
00-0027089,,,,,69,1,15,241,,,,,,,,,
00-0027709,,,,,31,,19,279,1,,,,,,,,
00-0026144,,,,,614,4,19,154,1,,,,,,,,
00-0021357,,,,,45,,4,24,,,,,,,,,
00-0023460,1170,6,4,84.2,60,2,,,,,,,,,,,
00-0020438,,,,,,,11,146,1,,,,,,,,
00-0028063,,,,,73,,2,25,,,,,,,,,
00-0027412,,,,,12,,3,18,,,,,,,,,
00-0019714,35,1,,118.1,,,,,,,,,,,,,
00-0028179,,,,,-2,,2,14,,,,,,,,,
00-0022164,161,,3,31.1,38,,,,,,,,,,,,
00-0026536,,,,,,,1,8,,,,,,,,,
00-0028119,,,,,,,1,2,,,,,,,,,
