player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022924,3158,32,11,104.1,204,2,,,,,,,,,,,
00-0023465,,,,,,,47,566,7,,,,,,,,
00-0021252,,,,,499,5,18,184,2,,,,,,,,
00-0022250,,,,39.6,1316,2,23,164,,,,,,,,,
00-0017162,,,,,7,,72,736,7,,,,,,,,
00-0024240,,,,,17,,52,942,8,,,,,,,,
00-0023367,,,,,,,29,450,5,,,,,,,,
00-0022434,,,,,68,,12,49,,,,,,,,,
00-0020452,,,,,37,,18,207,1,,,,,,,,
00-0000865,232,2,3,52.1,-7,,,,,,,,,,,,
00-0025464,,,,,,,5,34,3,,,,,,,,
00-0024310,,,,,,,4,54,,,,,,,,,
00-0019135,,,,,2,,1,15,,,,,,,,,
00-0024846,,,,,21,,,,,,,,,,,,
00-0025499,32,,,118.8,,,,,,,,,,,,,
00-0016677,,,,,,,1,9,1,,,,,,,,
00-0021279,,,,,,,1,12,,,,,,,,,
