player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0009163,,,,,16,,53,860,5,,,,,,,,
00-0021976,,,,39.6,1789,17,41,410,2,,,,,,,,
00-0022754,,,,,7,,41,561,1,,,,,,,,
00-0006101,,,,,,,73,900,5,,,,,,,,
00-0019539,,,,,11,,26,204,2,,,,,,,,
00-0022714,,,,,,,15,132,3,,,,,,,,
00-0007835,1878,11,1,98,9,,2,-6,,,,,,,,,
00-0020514,,,,,200,,9,77,,,,,,,,,
00-0006355,1342,7,9,74.1,59,,,,,,,,,,,,
00-0020376,,,,,24,,1,5,,,,,,,,,
00-0004637,,,,,,,4,40,,,,,,,,,
00-0022564,,,,,19,,2,20,,,,,,,,,
00-0024300,23,,2,11.9,-3,,,,,,,,,,,,
00-0024189,,,,,8,,,,,,,,,,,,
00-0024404,,,,,,,3,23,,,,,,,,,
00-0020525,,,,,,,2,17,,,,,,,,,
