player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022803,3244,25,18,77.6,21,,,,,,,,,,,,
00-0000745,,,,,1662,5,58,465,,,,,,,,,
00-0023545,,,,,423,9,11,149,,,,,,,,,
00-0021148,,,,,,,66,623,7,,,,,,,,
00-0019642,,,,,,,63,988,10,,,,,,,,
00-0021174,,,,,,,22,253,2,,,,,,,,
00-0022054,,,,,,,12,81,,,,,,,,,
00-0016550,,,,,,,32,360,3,,,,,,,,
00-0021927,,,,,,,19,197,2,,,,,,,,
00-0005229,,,,,14,,8,54,,,,,,,,,
00-0021129,,,,,12,,5,49,,,,,,,,,
00-0024259,,,,,,,5,25,,,,,,,,,
00-0022590,,,,,2,,,,,,,,,,,,
00-0005113,,,,39.6,,,,,,,,,,,,,
