player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0005668,,,,,,,47,784,6,,,,,,,,
00-0009417,,,,,16,,32,235,1,,,,,,,,
00-0010477,,,,,-6,,66,1012,5,,,,,,,,
00-0013262,,,,,158,1,42,307,4,,,,,,,,
00-0008529,,,,,554,4,15,100,,,,,,,,,
00-0010824,,,,,,,42,503,2,,,,,,,,
00-0004524,,,,,,,32,299,1,,,,,,,,
00-0010379,2378,12,17,66.9,-6,,,,,,,,,,,,
00-0007835,1280,8,4,80,124,,1,,,,,,,,,,
00-0003271,,,,,414,2,6,32,,,,,,,,,
00-0006359,,,,,,,18,234,,,,,,,,,
00-0006133,,,,,,,8,55,,,,,,,,,
00-0008229,,,,,4,,1,18,,,,,,,,,
00-0004200,,,,,98,,4,28,,,,,,,,,
00-0012809,,,,,,,3,8,1,,,,,,,,
00-0010942,,,,,,,2,18,,,,,,,,,
00-0018518,,,,39.6,-2,,,,,,,,,,,,
