player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0004541,,,,,,,37,445,6,,,,,,,,
00-0026231,,,,,,,55,767,8,,,,,,,,
00-0026176,,,,,,,68,1263,15,,,,,,,,
00-0023459,4636,45,6,122.5,257,3,,,,,,,,,,,
00-0025465,,,,,,,38,635,7,,,,,,,,
00-0022999,,,,,78,4,15,77,2,,,,,,,,
00-0022984,,,,,559,2,19,268,1,,,,,,,,
00-0028002,,,,39.6,5,,25,375,1,,,,,,,,
00-0024267,,,,,,,67,949,9,,,,,,,,
00-0027791,,,,,578,1,29,216,,,,,,,,,
00-0026878,,,,,,,6,38,1,,,,,,,,
00-0028602,,,,,69,,9,62,,,,,,,,,
00-0026349,518,6,2,124.8,-6,1,,,,,,,,,,,
00-0027753,,,,,,,3,36,,,,,,,,,
00-0028079,,,,,,,2,13,,,,,,,,,
00-0028034,,,,,11,,1,6,,,,,,,,,
00-0026985,,,,,1,1,,,,,,,,,,,
00-0028156,,,,,,,1,4,1,,,,,,,,
00-0026664,,,,,6,,,,,,,,,,,,
