player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0000145,,,,,82,1,54,832,2,,,,,,,,
00-0006300,3360,22,13,83.7,10,,,,,,,,,,,,
00-0010007,,,,,,,34,426,2,,,,,,,,
00-0013694,,,,,382,1,23,112,,,,,,,,,
00-0013770,,,,,,,21,218,,,,,,,,,
00-0007744,,,,,15,,35,586,6,,,,,,,,
00-0006101,,,,,,,76,849,11,,,,,,,,
00-0001102,,,,,625,8,10,41,,,,,,,,,
00-0011675,,,,,414,3,7,37,,,,,,,,,
00-0008572,,,,,,,10,98,1,,,,,,,,
00-0003136,,,,,128,,3,25,,,,,,,,,
00-0014759,,,,,238,1,18,136,,,,,,,,,
00-0000279,,,,,179,,2,14,,,,,,,,,
00-0008224,,,,,,,1,6,,,,,,,,,
00-0011524,20,,,57.6,,,,,,,,,,,,,
