player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0019663,,,,,-1,,53,713,6,,,,,,,,
00-0017322,,,,,1223,7,62,608,2,,,,,,,,
00-0004077,,,,,,,61,690,5,,,,,,,,
00-0019647,,,,,313,2,5,41,,,,,,,,,
00-0011224,,,,,,,28,288,3,,,,,,,,
00-0009311,2643,18,19,75.9,119,1,,,,,,,,,,,
00-0015830,,,,,9,,23,141,1,,,,,,,,
00-0005101,,,,,,,28,237,2,,,,,,,,
00-0010599,,,,,,,28,263,1,,,,,,,,
00-0019491,,,,,-5,,8,99,,,,,,,,,
00-0000598,,,,,,,6,62,1,,,,,,,,
00-0007834,508,3,2,75.1,29,,,,,,,,,,,,
00-0002027,,,,,6,,2,9,,,,,,,,,
00-0005113,,,,39.6,,,,,,,,,,,,,
00-0019192,,,,39.6,,,,,,,,,,,,,
