player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0019457,,,,,,,36,321,5,,,,,,,,
00-0010442,18,1,,158.3,1513,10,53,320,,,,,,,,,
00-0018958,,,,,108,,59,868,7,,,,,,,,
00-0000339,,,,,102,,40,252,2,,,,,,,,
00-0016193,2752,15,14,75.3,25,,,,,,,,,,,,
00-0002962,,,,,,,56,750,1,,,,,,,,
00-0015959,,,,,,,13,203,,,,,,,,,
00-0020462,,,,39.6,292,1,7,44,1,,,,,,,,
00-0007103,,,,,,,2,44,,,,,,,,,
00-0020494,,,,,-6,,2,40,,,,,,,,,
00-0004112,,,,,,,3,10,1,,,,,,,,
00-0015420,,,,,9,,1,19,,,,,,,,,
00-0019559,92,1,,79.6,11,,,,,,,,,,,,
00-0016683,9,,,104.2,,,,,,,,,,,,,
