player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036358,,,,,113,2,135,1749,12,,,,,,,,
00-0033077,4516,36,9,105.9,242,2,,,,,,,,,,,
00-0038041,,,,,,,71,761,5,,,,,,,,
00-0035261,,,,,1005,6,55,311,,,,,,,,,
00-0031236,,,,,35,,54,657,8,,,,,,,,
00-0034764,,,,,,,34,418,2,,,,,,,,
00-0036139,,,,,361,2,17,144,2,,,,,,,,
00-0037666,,,,,,,22,268,2,,,,,,,,
00-0037801,,,,,110,1,12,127,3,,,,,,,,
00-0038547,,,,,,,8,65,2,,,,,,,,
00-0033662,144,,1,72.2,-5,,,,,,,,,,,,
00-0037569,,,,,,,4,38,,,,,,,,,
00-0038622,,,,,40,,7,40,,,,,,,,,
00-0038738,,,,,19,1,3,18,,,,,,,,,
00-0038640,,,,,,,6,64,,,,,,,,,
