player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0032775,,,,,,,31,505,7,,,,,,,,
00-0037840,,,,,1299,14,34,182,2,,,,,,,,
00-0026498,3762,20,8,93.7,41,,,,,,,,,,,,
00-0036244,,,,,,,30,294,1,,,,,,,,
00-0036849,,,,39.6,7,,42,562,,,,,,,,,
00-0039738,,,,,207,,7,58,,,,,,,,,
00-0033908,,,,,10,,67,710,6,,,,,,,,
00-0039075,,,,,46,1,79,990,3,,,,,,,,
00-0036427,,,,,,,26,291,1,,,,,,,,
00-0037004,,,,,,,7,60,,,,,,,,,
00-0039074,,,,,,,6,39,,,,,,,,,
00-0039751,,,,,12,,22,293,,,,,,,,,
00-0037557,,,,,99,,5,34,,,,,,,,,
00-0033110,,,,,,,8,66,2,,,,,,,,
00-0038359,,,,,36,,2,6,,,,,,,,,
00-0039703,,,,,3,,1,6,,,,,,,,,
00-0031345,334,2,1,97,5,,,,,,,,,,,,
