player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0020474,,,,,1024,6,35,307,1,,,,,,,,
00-0017356,,,,,,,35,437,1,,,,,,,,
00-0012478,,,,,-2,,80,1102,9,,,,,,,,
00-0020452,6,,,91.7,-4,,35,396,2,,,,,,,,
00-0000942,,,,,24,,19,184,1,,,,,,,,
00-0015811,,,,,,,47,595,7,,,,,,,,
00-0005755,2704,18,13,80.1,325,7,1,6,,,,,,,,,
00-0007180,,,,,768,3,25,211,1,,,,,,,,
00-0022060,,,,,,,8,116,1,,,,,,,,
00-0022097,,,,,,,14,212,2,,,,,,,,
00-0019623,856,7,2,96.6,,,,,,,,,,,,,
00-0020587,,,,,136,,,,,,,,,,,,
00-0022064,,,,,14,,,,,,,,,,,,
