player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0025549,,,,,,,76,971,8,,,,,,,,
00-0024324,,,,,,,41,587,3,,,,,,,,
00-0023063,,,,,323,2,15,140,2,,,,,,,,
00-0027029,,,,,637,4,40,308,,,,,,,,,
00-0026189,,,,,137,1,63,1167,9,,,,,,,,
00-0011022,3553,22,10,92.9,141,2,1,1,,,,,,,,,
00-0026995,,,,,-7,,55,762,4,,,,,,,,
00-0020245,86,1,,93.8,95,2,,,,,,,,,,,
00-0026937,,,,,,,34,348,1,,,,,,,,
00-0023470,,,,,-3,,9,155,,,,,,,,,
00-0021216,,,,39.6,274,1,25,181,1,,,,,,,,
00-0024738,,,,,44,1,,,,,,,,,,,
00-0023506,,,,,,,3,25,,,,,,,,,
00-0024013,,,,,,,5,34,,,,,,,,,
00-0022001,,,,,,,6,77,,,,,,,,,
00-0025423,741,4,3,88.9,5,1,,,,,,,,,,,
