player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0021306,9,1,,143.8,510,3,51,420,,,,,,,,,
00-0022807,,,,,3,,70,948,5,,,,,,,,
00-0003035,,,,,,,44,545,4,,,,,,,,
00-0011795,,,,,,,40,570,3,,,,,,,,
00-0025418,,,,,,,39,391,2,,,,,,,,
00-0023439,,,,,678,4,17,123,,,,,,,,,
00-0020805,,,,,17,1,9,33,,,,,,,,,
00-0025480,,,,,85,,9,117,,,,,,,,,
00-0023429,,,,,,,17,165,,,,,,,,,
00-0022121,1411,4,7,66.4,23,,,,,,,,,,,,
00-0006423,1803,10,12,75.6,28,,,,,,,,,,,,
00-0023474,,,,,,,6,71,1,,,,,,,,
00-0021304,,,,,,,3,14,,,,,,,,,
00-0023541,475,3,2,73.5,-1,,,,,,,,,,,,
00-0019666,,,,,,,1,2,1,,,,,,,,
00-0023252,,,,39.6,,,,,,,,,,,,,
