player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0010346,4267,29,10,99,29,,1,-2,,,,,,,,,
00-0007024,,,,,3,,94,1272,10,,,,,,,,
00-0020498,,,,,,,68,838,7,,,,,,,,
00-0008241,,,,,1257,11,51,292,,,,,,,,,
00-0013080,,,,,,,40,541,3,,,,,,,,
00-0019552,,,,,6,,36,456,3,,,,,,,,
00-0022165,,,,,,,29,340,1,,,,,,,,
00-0019863,,,,,157,,6,62,1,,,,,,,,
00-0020739,,,,,155,2,22,157,1,,,,,,,,
00-0015754,,,,,,,22,211,3,,,,,,,,
00-0020700,,,,,60,2,1,-4,,,,,,,,,
00-0019065,,,,,,,3,23,,,,,,,,,
00-0021780,,,,,,,7,101,,,,,,,,,
00-0007834,22,,,88.2,9,,,,,,,,,,,,
00-0021969,,,,,,,1,2,,,,,,,,,
00-0015194,,,,,21,1,,,,,,,,,,,
