player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0024463,,,,,13,,37,436,2,,,,,,,,
00-0028434,,,,,-2,,51,788,4,,,,,,,,
00-0026373,,,,,145,1,23,128,,,,,,,,,
00-0024332,,,,,248,1,10,48,,,,,,,,,
00-0027891,,,,,14,,35,382,3,,,,,,,,
00-0025399,,,,39.6,1204,12,28,212,1,,,,,,,,
00-0024279,3091,14,13,79.2,108,1,,,,,,,,,,,
00-0025425,,,,,,,25,233,,,,,,,,,
00-0023452,,,,,,,18,236,1,,,,,,,,
00-0027783,,,,,,,13,146,,,,,,,,,
00-0024315,,,,,7,,9,74,1,,,,,,,,
00-0025431,55,,,118.8,3,,32,484,2,,,,,,,,
00-0026963,,,,,1,,6,74,,,,,,,,,
00-0027063,,,,,,,6,51,,,,,,,,,
00-0024296,298,1,1,62.9,13,,,,,,,,,,,,
00-0026947,,,,,2,,1,17,,,,,,,,,
00-0028045,,,,,,,3,30,,,,,,,,,
00-0028442,,,,,,,2,105,1,,,,,,,,
