player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0037267,,,,,813,4,44,319,5,,,,,,,,
00-0033885,,,,,,,81,882,6,,,,,,,,
00-0036980,,,,,11,,59,640,2,,,,,,,,
00-0031544,,,,,,,72,1250,5,,,,,,,,
00-0033923,,,,,411,9,15,84,,,,,,,,,
00-0036232,,,,,8,,13,81,3,,,,,,,,
00-0034364,,,,,,,15,132,,,,,,,,,
00-0038098,,,,,291,1,5,47,,,,,,,,,
00-0038979,,,,,8,,21,224,,,,,,,,,
00-0030068,,,,,33,,4,67,,,,,,,,,
00-0037257,,,,,,,14,167,3,,,,,,,,
00-0038583,440,1,4,51.2,65,,,,,,,,,,,,
00-0033537,1115,7,4,84.3,142,1,,,,,,,,,,,
00-0026158,1616,13,8,90.2,2,,,,,,,,,,,,
00-0033275,674,1,5,52.2,30,,,,,,,,,,,,
00-0034791,,,,,170,,4,21,,,,,,,,,
00-0032436,166,2,2,63.9,33,,,,,,,,,,,,
