player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0034184,,,,,810,13,12,180,,,,,,,,,
00-0034975,,,,,387,3,28,206,1,,,,,,,,
00-0034796,3678,24,7,102.7,821,5,,,,,,,,,,,
00-0031549,,,,,,,35,381,4,,,,,,,,
00-0039064,,,,,56,1,77,858,5,,,,,,,,
00-0036550,,,,,18,,32,367,1,,,,,,,,
00-0033893,,,,,214,,15,78,,,,,,,,,
00-0031235,,,,,,,35,565,3,,,,,,,,
00-0037838,,,,,,,30,411,5,,,,,,,,
00-0034753,,,,,,,45,544,6,,,,,,,,
00-0038454,,,,,396,2,9,93,,,,,,,,,
00-0038046,,,,,,,7,87,1,,,,,,,,
00-0036331,,,,,15,,4,18,,,,,,,,,
00-0033376,,,,,,,5,52,1,,,,,,,,
00-0035993,203,3,,99.3,55,,,,,,,,,,,,
00-0036630,,,,,,,1,11,,,,,,,,,
00-0036158,,,,,22,1,2,15,,,,,,,,,
