player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027092,,,,,1,,60,676,7,,,,,,,,
00-0022165,,,,,11,,100,1106,10,,,,,,,,
00-0010346,4500,33,16,99.9,-13,,,,,,,,,,,,
00-0020498,,,1,0,,,100,1264,10,,,,,,,,
00-0024245,22,1,,158.3,828,10,51,336,3,,,,,,,,
00-0026345,,,,,10,,47,765,4,,,,,,,,
00-0027003,,,,,281,3,11,169,,,,,,,,,
00-0024529,,,,,,,9,62,,,,,,,,,
00-0025997,,,,,102,2,3,1,,,,,,,,,
00-0026267,,,,,,,3,35,,,,,,,,,
00-0026342,,,,,70,1,5,54,,,,,,,,,
00-0026336,,,,,,,8,107,,,,,,,,,
00-0027134,83,,2,9.8,4,,,,,,,,,,,,
00-0026669,,,,,,,1,2,,,,,,,,,
