player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0032009,,,,,11,,76,816,5,,,,,,,,
00-0033921,,,,,,,59,842,7,,,,,,,,
00-0031408,,,,,,,86,1524,8,,,,,,,,
00-0032741,,,,,871,5,20,92,1,,,,,,,,
00-0031273,,,,,,,30,289,6,,,,,,,,
00-0028083,,,,,106,1,38,304,,,,,,,,,
00-0026189,,,,,29,1,41,774,4,,,,,,,,
00-0031503,2992,19,14,90.2,281,1,,,,,,,,,,,
00-0033879,,,,,,,34,565,5,,,,,,,,
00-0023682,2366,17,12,100.4,152,2,,,,,,,,,,,
00-0033421,,,,,,,7,48,,,,,,,,,
00-0034816,,,,,44,1,7,33,,,,,,,,,
00-0034621,,,,,29,,3,5,,,,,,,,,
00-0032745,,,,,,,2,9,,,,,,,,,
00-0033434,,,,,,,4,52,,,,,,,,,
00-0034386,,,,,,,1,5,,,,,,,,,
00-0029692,,,,39.6,,,,,,,,,,,,,
