player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0030506,,,,,4,1,97,1229,5,,,,,,,,
00-0032775,,,,,,,32,449,4,,,,,,,,
00-0035140,,,,,17,,26,538,6,,,,,,,,
00-0033873,4031,26,5,105.3,218,2,,,,,,,,,,,
00-0027029,,,,,465,4,28,181,1,,,,,,,,
00-0031325,,,,,12,,52,673,3,,,,,,,,
00-0033040,,,,,23,,58,860,7,,,,,,,,
00-0032062,,,,,,,8,67,,,,,,,,,
00-0030874,,,,,498,5,30,213,2,,,,,,,,
00-0035148,,,,,128,1,9,43,,,,,,,,,
00-0034301,,,,,141,3,15,167,1,,,,,,,,
00-0034297,,,,,,,12,170,1,,,,,,,,
00-0025708,659,4,,100.9,-1,,,,,,,,,,,,
00-0028074,,,,,9,,2,22,,,,,,,,,
00-0034319,,,,,,,3,50,,,,,,,,,
00-0030414,,,,,51,,5,22,,,,,,,,,
00-0023534,,,,39.6,,,,,,,,,,,,,
