player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0017200,4582,30,14,96.8,-2,,,,,,,,,,,,
00-0022921,,,,,,,96,1434,12,,,,,,,,
00-0026289,,,,,399,10,33,230,,,,,,,,,
00-0025529,,,,,8,,77,1003,3,,,,,,,,
00-0008241,,,,,514,3,12,85,,,,,,,,,
00-0021647,18,,,118.8,,,34,448,4,,,,,,,,
00-0022084,,,,,67,,89,1038,11,,,,,,,,
00-0023479,,,,39.6,188,1,30,254,1,,,,,,,,
00-0024287,,,,,,,9,77,,,,,,,,,
00-0025602,,,,,,,11,104,,,,,,,,,
00-0026221,,,,,,,14,90,,,,,,,,,
00-0024225,264,1,1,80.2,5,,,,,,,,,,,,
00-0025672,,,,,,,4,11,,,,,,,,,
00-0019587,,,,,,,2,24,,,,,,,,,
00-0016677,,,,,,,3,41,,,,,,,,,
00-0025392,,,,,,,1,4,,,,,,,,,
