player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0004915,,,,,,,29,400,,,,,,,,,
00-0019663,,,,,9,,70,1081,8,,,,,,,,
00-0020490,,,,,13,,39,536,1,,,,,,,,
00-0019647,,,,,1318,14,44,343,2,,,,,,,,
00-0005101,,,,,,,21,188,1,,,,,,,,
00-0015830,,,,,55,,17,141,,,,,,,,,
00-0007091,2023,7,8,70.9,141,,,,,,,,,,,,
00-0011224,,,,,,,8,98,2,,,,,,,,
00-0004293,1014,7,4,92,17,,1,-5,,,,,,,,,
00-0020361,,,,,,,4,50,,,,,,,,,
00-0019491,,,,,,,12,212,1,,,,,,,,
00-0017322,,,,,318,1,11,107,,,,,,,,,
00-0006208,,,,,43,,1,6,,,,,,,,,
00-0005113,,,,39.6,,,,,,,,,,,,,
00-0007834,127,1,,96.9,11,,,,,,,,,,,,
00-0013958,,,,,,,1,7,,,,,,,,,
00-0020507,,,,,11,,,,,,,,,,,,
