player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026000,,,,,,,80,817,5,,,,,,,,
00-0017915,,,,,673,2,19,141,1,,,,,,,,
00-0023437,,,,39.6,734,5,33,242,,,,,,,,,
00-0024268,,,,,,,39,528,4,,,,,,,,
00-0026197,3298,15,18,76.2,52,,,,,,,,,,,,
00-0024334,,,,39.6,3,,86,1014,3,,,,,,,,
00-0022405,,,,,62,1,12,61,,,,,,,,,
00-0027077,,,,,27,,43,615,1,,,,,,,,
00-0024172,,,,,,,8,91,2,,,,,,,,
00-0027356,,,,,16,,6,128,1,,,,,,,,
00-0027358,,,,,,,6,62,,,,,,,,,
00-0025604,435,2,2,73,73,,,,,,,,,,,,
00-0026344,,,,,,,1,3,,,,,,,,,
00-0019559,19,,,83.3,,,,,,,,,,,,,
