player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0029137,,,,,,,57,789,9,,,,,,,,
00-0027325,,,,,766,2,8,50,1,,,,,,,,
00-0031549,,,,,7,,62,768,8,,,,,,,,
00-0027996,,,,,-3,,36,430,2,,,,,,,,
00-0033725,,,,,321,4,10,123,2,,,,,,,,
00-0031590,,,,,873,1,24,158,1,,,,,,,,
00-0030061,,,,,,,74,824,8,,,,,,,,
00-0032950,3296,33,7,101.9,299,,,,,,,,,,,,
00-0030710,,,,,,,23,248,5,,,,,,,,
00-0025549,,,,,,,13,130,1,,,,,,,,
00-0033555,,,,,,,16,226,1,,,,,,,,
00-0030465,,,,,57,1,5,56,,,,,,,,,
00-0032782,,,,,174,1,13,103,,,,,,,,,
00-0029567,537,5,2,79.5,3,,,,,,,,,,,,
00-0032980,,,,,,,5,45,,,,,,,,,
00-0023564,,,,,61,,7,73,,,,,,,,,
00-0032792,134,,,90.9,22,,,,,,,,,,,,
00-0033573,,,,,,,2,11,,,,,,,,,
