player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036290,,,,,,,60,612,,,,,,,,,
00-0036309,,,,,32,1,81,1055,4,,,,,,,,
00-0036906,,,,,433,2,14,96,,,,,,,,,
00-0030068,,,,,-1,,20,313,1,,,,,,,,
00-0035685,,,1,0,849,7,42,301,,,,,,,,,
00-0031428,,,,,,,38,410,1,,,,,,,,
00-0036945,1870,7,10,73.2,420,2,,,,,,,,,,,
00-0031868,,,,,,,26,329,1,,,,,,,,
00-0027696,,,,,,,14,167,3,,,,,,,,
00-0030874,,,,,164,2,16,103,1,,,,,,,,
00-0027973,1515,8,9,76.9,76,,,,,,,,,,,,
00-0032791,,,,,33,,11,132,2,,,,,,,,
00-0032135,,,,,,,7,62,1,,,,,,,,
00-0036907,,,,,,,2,23,,,,,,,,,
00-0035562,,,,,,,2,21,2,,,,,,,,
00-0034597,,,,,4,,1,4,,,,,,,,,
00-0029567,250,1,,98.5,8,,,,,,,,,,,,
