player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0008560,,,,39.6,-6,,65,983,8,,,,,,,,
00-0009288,2,,,79.2,452,6,57,527,3,,,,,,,,
00-0003535,2409,15,12,74.4,256,1,,,,,,,,,,,
00-0004768,,,,,35,,27,212,2,,,,,,,,
00-0000003,,,,,443,1,17,84,1,,,,,,,,
00-0002942,,,,,,,42,453,4,,,,,,,,
00-0015195,,,,,,,24,222,1,,,,,,,,
00-0014790,,,,,5,,23,274,,,,,,,,,
00-0002586,,,,,,,9,131,,,,,,,,,
00-0004230,548,4,2,75.7,38,1,,,,,,,,,,,
00-0004071,,,,,,,2,38,,,,,,,,,
00-0013176,,,,,-14,,1,45,,,,,,,,,
00-0001397,,,,,,,1,3,,,,,,,,,
00-0004091,,,,,4,1,,,,,,,,,,,
