player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0028112,,,,,,,57,552,4,,,,,,,,
00-0027029,,,,,1267,13,50,356,1,,,,,,,,
00-0030433,,,,,577,8,9,50,1,,,,,,,,
00-0028118,3023,17,6,89.7,580,6,,,,,,,,,,,
00-0030068,,,,,,,29,431,3,,,,,,,,
00-0030431,,,,,6,,51,613,1,,,,,,,,
00-0026286,,,,,13,,6,57,,,,,,,,,
00-0032117,,,,,,,9,114,,,,,,,,,
00-0024217,,,,,-3,1,7,90,,,,,,,,,
00-0030521,,,,,,,10,189,4,,,,,,,,
00-0027057,,,,,48,,8,117,,,,,,,,,
00-0032975,,,,39.6,94,1,1,,,,,,,,,,
00-0031325,,,,,,,28,430,2,,,,,,,,
00-0031268,,,,,,,14,142,,,,,,,,,
00-0030526,131,,,58.3,22,,,,,,,,,,,,
00-0028050,,,,,,,4,89,1,,,,,,,,
00-0033098,96,,1,46,-1,,,,,,,,,,,,
00-0030551,,,,,16,,,,,,,,,,,,
00-0032190,,,,,,,1,14,,,,,,,,,
00-0026998,,,,,11,,2,6,,,,,,,,,
