player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0020446,,,,,30,,64,963,11,,,,,,,,
00-0017915,,,,,1372,9,50,351,1,,,,,,,,
00-0021236,,,,,,,49,598,2,,,,,,,,
00-0016373,,,,,,,26,359,,,,,,,,,
00-0010974,,,,,75,1,23,285,2,,,,,,,,
00-0005180,2138,12,13,73.4,95,3,,,,,,,,,,,
00-0020448,,,,,193,1,4,13,,,,,,,,,
00-0009417,,,,,17,,16,166,,,,,,,,,
00-0006423,813,5,6,69.2,15,,,,,,,,,,,,
00-0021929,,,,,,,7,110,1,,,,,,,,
00-0000552,,,,,-2,,12,53,,,,,,,,,
00-0016689,,,,,30,,,,,,,,,,,,
00-0005668,,,,,,,4,48,,,,,,,,,
00-0020480,50,1,,131.9,-1,,,,,,,,,,,,
00-0021102,,,,,,,2,55,,,,,,,,,
00-0014115,,,1,0,,,,,,,,,,,,,
