player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026162,,,,,800,1,48,450,1,,,,,,,,
00-0022127,,,,,,,94,1002,9,,,,,,,,
00-0023921,,,,,93,1,69,1041,7,,,,,,,,
00-0026201,,,,,,,33,260,,,,,,,,,
00-0022909,,,,,,,37,530,5,,,,,,,,
00-0023544,,,,39.6,374,4,11,49,,,,,,,,,
00-0027902,,,,,,,45,561,6,,,,,,,,
00-0026262,,,,,243,3,17,109,,,,,,,,,
00-0009311,2365,16,12,88.9,147,1,,,,,,,,,,,
00-0023953,,,,,,,14,120,,,,,,,,,
00-0027419,,,,,17,,7,35,1,,,,,,,,
00-0021678,1605,11,7,94.9,38,,,,,,,,,,,,
00-0026780,,,,,,,3,34,,,,,,,,,
00-0027149,,,,,,,1,6,,,,,,,,,
00-0027071,238,2,,81.4,74,,,,,,,,,,,,
