player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0037837,,,,,,,36,548,4,,,,,,,,
00-0036893,,,,,1043,6,36,283,,,,,,,,,
00-0036894,,,,,,,65,653,7,,,,,,,,
00-0037228,,,,,511,1,38,310,,,,,,,,,
00-0036415,,,,,,,24,276,2,,,,,,,,
00-0037247,,,,,-6,,59,900,3,,,,,,,,
00-0030578,,,,,135,,12,80,1,,,,,,,,
00-0038558,,,,,,,19,200,1,,,,,,,,
00-0033536,,,,,,,21,298,1,,,,,,,,
00-0029263,2482,16,5,95.6,155,2,,,,,,,,,,,
00-0036945,1106,5,1,93.3,289,5,,,,,,,,,,,
00-0031585,,,,,,,6,40,1,,,,,,,,
00-0037304,,,,,,,6,40,1,,,,,,,,
00-0036862,,,,,,,5,69,,,,,,,,,
00-0035298,,,,,,,5,69,,,,,,,,,
00-0034577,19,,,118.8,,,,,,,,,,,,,
00-0032399,,,,39.6,,,,,,,,,,,,,
