player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022924,4259,28,14,93.4,47,,,,,,,,,,,,
00-0030496,,,,,1291,9,86,663,2,,,,,,,,
00-0031373,,,,,22,,50,603,3,,,,,,,,
00-0027793,,,,,,,101,1533,9,,,,,,,,
00-0032135,,,,,,,43,372,3,,,,,,,,
00-0033857,,,,,,,58,917,7,,,,,,,,
00-0033553,,,,,144,,,,,,,,,,,,
00-0031782,,,,,,,18,149,1,,,,,,,,
00-0030470,,,,,,,14,188,1,,,,,,,,
00-0031035,,,,,,,5,32,1,,,,,,,,
00-0026983,,,,,32,1,2,47,,,,,,,,,
00-0030521,,,,,,,4,23,1,,,,,,,,
00-0030741,,,,,,1,2,6,1,,,,,,,,
00-0030524,239,1,1,99.3,-10,,,,,,,,,,,,
00-0031332,,,,,25,,2,9,,,,,,,,,
00-0028011,,,,,108,1,,,,,,,,,,,
00-0028954,44,,,118.8,,,,,,,,,,,,,
