player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0002099,,,,39.6,,,89,1292,6,,,,,,,,
00-0007681,,,,,,,94,1372,10,,,,,,,,
00-0021981,,,,,,,37,494,3,,,,,,,,
00-0019599,3964,21,14,93.7,89,3,,,,,,,,,,,
00-0005092,,,,,774,3,50,310,1,,,,,,,,
00-0022736,,,,,673,4,19,189,,,,,,,,,
00-0022001,,,,,24,,32,421,2,,,,,,,,
00-0019134,,,,,6,1,11,71,,,,,,,,,
00-0020342,,,,,,,15,174,1,,,,,,,,
00-0003103,,,,,-2,,7,57,,,,,,,,,
00-0019242,,,,,,,13,183,,,,,,,,,
00-0002876,460,2,8,51.2,2,,,,,,,,,,,,
00-0021750,,,,,63,,4,41,,,,,,,,,
00-0017693,,,,39.6,-5,,,,,,,,,,,,
00-0010455,188,,,70.4,,,,,,,,,,,,,
00-0019281,,,,,,,1,8,,,,,,,,,
