player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023459,4442,25,2,97.6,269,2,,,,,,,,,,,
00-0033948,,,,,464,3,27,210,,,,,,,,,
00-0027696,,,,,,,55,636,2,,,,,,,,
00-0031381,,,,,,,111,1386,13,,,,,,,,
00-0034272,,,,,29,,38,581,2,,,,,,,,
00-0027985,,,,,,,19,170,1,,,,,,,,
00-0033293,,,,,728,8,26,206,1,,,,,,,,
00-0034279,,,,,5,,21,328,,,,,,,,,
00-0031102,,,,,103,3,16,115,1,,,,,,,,
00-0028002,,,,,,,38,383,2,,,,,,,,
00-0032626,,,,,,,20,303,2,,,,,,,,
00-0033757,,,,,,,4,77,1,,,,,,,,
00-0031787,,,,,,,8,103,1,,,,,,,,
00-0024243,,,,,,,3,39,,,,,,,,,
00-0033899,187,,2,40.5,39,,,,,,,,,,,,
00-0034268,,,,,,,2,15,,,,,,,,,
00-0034521,,,,,,,1,7,,,,,,,,,
00-0032794,,,,,,,1,2,,,,,,,,,
00-0034162,,,,39.6,,,,,,,,,,,,,
00-0034179,,,,,26,,,,,,,,,,,,
