player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0005883,,,,,1455,14,48,429,2,,,,,,,,
00-0018343,53,1,,158.3,,,68,610,4,,,,,,,,
00-0011024,2757,15,13,82.4,403,,,,,,,,,,,,
00-0014319,,,,,,,32,527,,,,,,,,,
00-0010500,,,,,1,,62,861,5,,,,,,,,
00-0019659,,,,,,,19,197,1,,,,,,,,
00-0016321,,,,,175,,8,35,1,,,,,,,,
00-0016214,,,,,,,15,289,2,,,,,,,,
00-0011958,,,,,-2,,8,25,2,,,,,,,,
00-0012953,,,,,,,10,242,,,,,,,,,
00-0012261,521,2,3,74.7,-2,,,,,,,,,,,,
00-0004694,,,,,,,6,104,1,,,,,,,,
00-0013792,,,,,,,3,12,,,,,,,,,
