player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0022803,4021,27,14,93.1,65,,,,,,,,,,,,
00-0025438,,,,,,,107,1220,7,,,,,,,,
00-0025637,,,,,778,7,21,207,,,,,,,,,
00-0023545,,,,,835,5,18,184,1,,,,,,,,
00-0025540,,,,,16,,42,567,5,,,,,,,,
00-0027005,,,,,8,,47,790,6,,,,,,,,
00-0026235,,,,,,,57,822,5,,,,,,,,
00-0024345,,,,,,,15,187,1,,,,,,,,
00-0023683,,,,,,,4,23,1,,,,,,,,
00-0027070,,,,,,,8,55,,,,,,,,,
00-0020608,225,1,,93.6,27,1,,,,,,,,,,,
00-0024297,,,,,,,8,101,1,,,,,,,,
00-0024559,,,,,73,1,3,15,,,,,,,,,
00-0023797,,,,,,,5,32,,,,,,,,,
00-0027098,,,,,43,,,,,,,,,,,,
00-0024259,,,,,,,1,18,1,,,,,,,,
00-0026931,,,,,,,1,9,,,,,,,,,
00-0005113,,,,,-8,,,,,,,,,,,,
00-0026902,,,,,,,1,16,,,,,,,,,
