player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0034837,,,,,23,,76,1016,8,,,,,,,,
00-0033881,,,,,,,114,963,4,,,,,,,,
00-0036973,,,,,1008,11,58,476,1,,,,,,,,
00-0036971,4016,21,14,88.5,339,4,,,,,,,,,,,
00-0035628,,,,,108,,10,140,,,,,,,,,
00-0038555,,,,,132,2,1,6,,,,,,,,,
00-0034775,-1,,,56.3,6,,57,787,3,,,,,,,,
00-0036887,,,,,,,13,155,,,,,,,,,
00-0036497,,,,,,,11,83,,,,,,,,,
00-0033891,,,,,,,34,321,2,,,,,,,,
00-0033572,,,,,-2,,14,225,1,,,,,,,,
00-0033936,349,1,,98.7,35,,,,,,,,,,,,
00-0038606,,,,,,,16,132,2,,,,,,,,
00-0038935,,,,,,,5,35,1,,,,,,,,
00-0038667,,,,,,,3,38,,,,,,,,,
00-0034437,13,,,118.8,,,,,,,,,,,,,
00-0030533,,,,,-3,,,,,,,,,,,,
