player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0019663,,,,,,,87,1207,7,,,,,,,,
00-0019647,,,,,1688,16,23,170,4,,,,,,,,
00-0015830,,,,,131,,21,99,,,,,,,,,
00-0021159,,,,,,,31,349,3,,,,,,,,
00-0007091,3390,22,15,83.2,94,1,,,,,,,,,,,
00-0004915,,,,,,,36,499,2,,,,,,,,
00-0021182,,,,,126,,9,53,,,,,,,,,
00-0011224,,,,,,,23,240,1,,,,,,,,
00-0020490,,,,,3,,31,495,2,,,,,,,,
00-0021282,,,,,,,8,110,,,,,,,,,
00-0004293,333,1,3,46.1,14,,,,,,,,,,,,
00-0020507,,,,,20,,2,12,,,,,,,,,
00-0021647,,,,,,,6,117,1,,,,,,,,
00-0020361,,,,,,,2,10,,,,,,,,,
00-0021747,,,,,15,,,,,,,,,,,,
