player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023459,4434,30,7,103.2,304,5,,,,,,,,,,,
00-0004541,,,,,13,,70,1061,6,,,,,,,,
00-0024267,,,,,,,69,1120,4,,,,,,,,
00-0025465,,,,,,,32,440,5,,,,,,,,
00-0022984,,,,,1253,11,25,197,,,,,,,,,
00-0021929,,,,,,,36,253,1,,,,,,,,
00-0026231,,,,,,,55,676,5,,,,,,,,
00-0026176,,,,,,,22,320,2,,,,,,,,
00-0025450,,,,,111,2,21,187,1,,,,,,,,
00-0022999,,,,,18,1,7,47,2,,,,,,,,
00-0006305,,,,,160,1,3,18,,,,,,,,,
00-0025578,,,,,,,5,41,,,,,,,,,
00-0026349,58,,1,36.1,-5,,,,,,,,,,,,
00-0027106,,,,,,,2,4,,,,,,,,,
00-0025615,,,,,19,,2,19,,,,,,,,,
00-0019502,,,,,,,1,-3,,,,,,,,,
