player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0039918,3541,20,6,87.8,489,,,,,,,,,,,,
00-0036275,,,,,959,6,42,386,,,,,,,,,
00-0034827,,,,39.6,75,,98,966,6,,,,,,,,
00-0039919,,,,,15,,54,734,3,,,,,,,,
00-0030279,,,1,0,,,70,744,7,,,,,,,,
00-0036290,,,,,,,47,474,4,,,,,,,,
00-0039021,,,,,150,6,16,104,,,,,,,,,
00-0033895,,,,,,,8,36,,,,,,,,,
00-0031763,,,,,,,9,72,,,,,,,,,
00-0035594,,,,,23,,3,11,,,,,,,,,
00-0038416,11,,,89.6,-7,,,,,,,,,,,,
00-0036254,,,,,,,1,6,,,,,,,,,
00-0036297,,,,,3,,,,,,,,,,,,
00-0024243,,,,,,,1,2,,,,,,,,,
00-0038941,,,,,,,1,5,,,,,,,,,
