player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0027918,,,,,,,33,324,3,,,,,,,,
00-0032257,,,,39.6,358,1,53,514,,,,,,,,,
00-0026281,,,,,,,55,612,2,,,,,,,,
00-0030656,,,,,952,7,40,319,,,,,,,,,
00-0028825,41,,,67.4,21,1,77,1007,4,,,,,,,,
00-0032966,,,,,10,,33,413,3,,,,,,,,
00-0032977,,,,,,,6,77,,,,,,,,,
00-0033104,1380,6,2,92.3,18,,,,,,,,,,,,
00-0033080,,,,,,,10,127,2,,,,,,,,
00-0033079,,,,,,,18,205,,,,,,,,,
00-0032794,,,,,,,4,27,,,,,,,,,
00-0021206,1100,6,6,72.3,21,,,,,,,,,,,,
00-0031533,,,,,,,2,4,,,,,,,,,
00-0029665,886,2,3,72.5,190,2,,,,,,,,,,,
00-0032784,104,,2,31.6,105,1,,,,,,,,,,,
00-0032974,,,,,,,1,3,,,,,,,,,
00-0024296,182,1,1,78.8,1,,,,,,,,,,,,
00-0031732,,,,,,,1,17,1,,,,,,,,
00-0031158,,,,,34,1,,,,,,,,,,,
