player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0039338,,,,,13,,112,1194,5,,,,,,,,
00-0038563,,,,,44,1,47,539,3,,,,,,,,
00-0034960,,,,,23,,87,1027,4,,,,,,,,
00-0034972,,,,,420,4,36,294,1,,,,,,,,
00-0032104,,,,,311,2,40,261,3,,,,,,,,
00-0039066,,,,,,,21,156,,,,,,,,,
00-0036527,,,,,33,1,16,158,1,,,,,,,,
00-0035289,2013,9,10,81,58,,,,,,,,,,,,
00-0038579,1612,8,4,86.7,30,1,,,,,,,,,,,
00-0038040,,,,,183,1,6,30,,,,,,,,,
00-0038122,458,2,2,73.6,36,,,,,,,,,,,,
00-0036232,,,,,,,9,86,,,,,,,,,
00-0036955,,,,,,,3,41,,,,,,,,,
00-0037509,,,,,183,,6,29,,,,,,,,,
00-0039244,,,,,12,,1,-4,,,,,,,,,
00-0039543,,,,,,,1,7,,,,,,,,,
00-0035190,34,,,118.8,,,,,,,,,,,,,
00-0036990,,,,,,,1,34,,,,,,,,,
00-0038920,,,,,,,1,7,,,,,,,,,
