player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0032398,,,,,3,,48,548,2,,,,,,,,
00-0036898,3118,17,15,78.8,108,2,,,,,,,,,,,
00-0034364,,,,,,,37,495,5,,,,,,,,
00-0030288,,,,39.6,80,,37,204,1,,,,,,,,
00-0032208,,,,39.6,,,20,257,1,,,,,,,,
00-0031236,,,,,7,,57,699,3,,,,,,,,
00-0037258,,,,,939,4,30,165,1,,,,,,,,
00-0033854,,,,,123,1,20,104,,,,,,,,,
00-0033879,,,,,,,10,145,2,,,,,,,,
00-0036554,,,,,,,37,481,2,,,,,,,,
00-0036991,,,,,7,,16,204,1,,,,,,,,
00-0036556,,,,,,,14,128,,,,,,,,,
00-0032436,108,1,,99.6,75,,1,4,,,,,,,,,
00-0037277,,,,,,,7,113,2,,,,,,,,
00-0037456,,,,,,,5,19,,,,,,,,,
00-0034838,,,,,117,,6,33,,,,,,,,,
00-0034577,416,2,4,60.6,13,,,,,,,,,,,,
00-0034355,,,,,3,,,,,,,,,,,,
