player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0032950,4039,27,7,93.1,243,1,,,,,,,,,,,
00-0035243,,,,,818,3,50,509,3,,,,,,,,
00-0034351,,,,,,,58,607,5,,,,,,,,
00-0030061,,,,,,,88,916,6,,,,,,,,
00-0031549,,,,,7,,39,363,3,,,,,,,,
00-0029137,,,,,2,1,43,490,4,,,,,,,,
00-0032780,,,,,525,6,10,69,1,,,,,,,,
00-0034414,,,,,245,5,24,204,,,,,,,,,
00-0035246,,,,,,,10,169,1,,,,,,,,
00-0023564,,,,,66,,6,24,,,,,,,,,
00-0033733,,,,,5,,28,254,1,,,,,,,,
00-0032599,,,,,,,9,87,1,,,,,,,,
00-0033530,,,,,,,2,17,,,,,,,,,
00-0026189,,,,,,,9,159,2,,,,,,,,
00-0021206,24,,,72.1,-2,,,,,,,,,,,,
00-0034653,,,,,,,2,48,,,,,,,,,
00-0033787,,,1,0,,,,,,,,,,,,,
