player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0017162,,,,,-2,,60,596,7,,,,,,,,
00-0001215,21,1,,158.3,1082,7,21,110,,,,,,,,,
00-0007969,,,,,571,5,26,235,3,,,,,,,,
00-0004780,,,,,,,61,714,5,,,,,,,,
00-0015700,1422,6,10,64.6,256,2,9,113,1,,,,,,,,
00-0018141,,,,,18,,12,106,,,,,,,,,
00-0002102,,,,,,,18,176,,,,,,,,,
00-0007120,,,,,,,30,285,,,,,,,,,
00-0001317,,,,,,,20,186,,,,,,,,,
00-0014729,,,,,,,27,376,3,,,,,,,,
00-0016538,1596,12,8,75.5,19,,,,,,,,,,,,
00-0010202,,,,,,,8,81,,,,,,,,,
00-0008575,,,,,,,2,23,,,,,,,,,
00-0003803,,,,,,,2,29,,,,,,,,,
00-0003128,,,,,,,4,45,,,,,,,,,
00-0018501,,,,,42,,2,17,,,,,,,,,
00-0011279,,,,,-9,,,,,,,,,,,,
00-0005620,,,,,4,,,,,,,,,,,,
00-0006100,8,,,100,-3,,,,,,,,,,,,
