player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0029668,4761,40,16,96.5,273,3,,,,,,,,,,,
00-0029697,,,,,,,51,774,8,,,,,,,,
00-0027005,,,,,,,38,405,4,,,,,,,,
00-0020498,,,,,,,64,779,2,,,,,,,,
00-0029608,,,,,20,,82,1345,7,,,,,,,,
00-0029675,,,,,519,3,27,229,,,,,,,,,
00-0031339,,,,,17,,32,444,3,,,,,,,,
00-0029689,,,,,,,29,395,8,,,,,,,,
00-0029588,,,,,351,1,21,173,,,,,,,,,
00-0025637,,,,,425,2,38,300,6,,,,,,,,
00-0030181,,,,,,,18,118,2,,,,,,,,
00-0007091,301,2,,102.6,-11,,,,,,,,,,,,
00-0030855,,,,,18,,6,68,1,,,,,,,,
00-0027960,,,,,,,1,1,1,,,,,,,,
00-0029033,,,,,,,2,23,,,,,,,,,
00-0023176,,,,,,,1,8,,,,,,,,,
00-0027145,,,,39.6,,,,,,,,,,,,,
