player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0039040,,,,,907,6,78,592,6,,,,,,,,
00-0033858,,,,,-1,,88,884,8,,,,,,,,
00-0033040,,,,,53,,81,959,6,,,,,,,,
00-0036613,,,,,12,,58,744,2,,,,,,,,
00-0034798,,,,,,,9,53,,,,,,,,,
00-0039874,,,,,249,,3,8,,,,,,,,,
00-0039880,,,,,25,1,26,223,,,,,,,,,
00-0031687,,,,,278,2,19,161,,,,,,,,,
00-0038720,,,,,,,12,100,,,,,,,,,
00-0036212,2867,19,7,101.4,49,,,,,,,,,,,,
00-0035125,,,,,17,1,11,96,,,,,,,,,
00-0034115,,,,,57,,3,19,,,,,,,,,
00-0035993,829,3,3,80.1,135,2,,,,,,,,,,,
00-0034054,,,,,,,7,66,,,,,,,,,
00-0036620,,,,,,,3,44,,,,,,,,,
00-0038507,,,,,,,2,11,,,,,,,,,
00-0036741,,,,,,,2,10,,,,,,,,,
00-0037327,187,,,78.7,4,,,,,,,,,,,,
00-0037348,,,,,,,3,16,,,,,,,,,
