player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036355,5014,38,15,97.7,302,3,,,,,,,,,,,
00-0033699,,,,,911,12,70,647,8,,,,,,,,
00-0035414,,,,,34,,31,448,3,,,,,,,,
00-0027061,,,,,,,48,564,4,,,,,,,,
00-0030279,,,,39.6,,,106,1138,6,,,,,,,,
00-0033536,,,,,,,76,1146,9,,,,,,,,
00-0036988,,,,,6,,33,353,4,,,,,,,,
00-0034440,,,,,364,2,22,178,,,,,,,,,
00-0035329,,,,,,,20,190,3,,,,,,,,
00-0032725,,,,,,,16,165,1,,,,,,,,
00-0036370,,,,,102,,5,38,,,,,,,,,
00-0036650,,,,,87,1,1,-1,,,,,,,,,
00-0037011,,,,,,,6,45,,,,,,,,,
00-0027691,,,,,19,,1,35,,,,,,,,,
00-0035908,,,,,8,,3,17,,,,,,,,,
00-0026544,,,,,-2,,,,,,,,,,,,
00-0031543,,,,39.6,,,,,,,,,,,,,
