player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0004161,3421,24,16,88.1,31,1,,,,,,,,,,,
00-0020337,,,,,25,1,103,1563,12,,,,,,,,
00-0021164,,,,39.6,882,2,34,372,1,,,,,,,,
00-0004052,,,,,546,12,5,45,,,,,,,,,
00-0019831,,,,,133,,14,151,,,,,,,,,
00-0013268,,,,,-8,,25,441,4,,,,,,,,
00-0010333,,,,,,,23,202,2,,,,,,,,
00-0019100,,,,,22,,14,87,,,,,,,,,
00-0022726,,,,,6,,25,282,2,,,,,,,,
00-0022706,,,,,,,12,155,2,,,,,,,,
00-0020525,,,,,,,13,151,1,,,,,,,,
00-0020434,64,1,,93.1,-5,,,,,,,,,,,,
00-0022879,,,,,,,5,103,1,,,,,,,,
00-0020587,,,,,41,1,,,,,,,,,,,
00-0019453,,,,,6,,,,,,,,,,,,
