player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0008442,3988,24,13,90,31,2,,,,,,,,,,,
00-0011399,,,,,220,1,31,305,,,,,,,,,
00-0002846,,,,,51,,69,544,3,,,,,,,,
00-0017470,,,,,26,,65,1191,9,,,,,,,,
00-0003378,,,,,8,,61,1121,7,,,,,,,,
00-0000166,,,,,,,28,318,3,,,,,,,,
00-0005616,,,,,,,26,254,2,,,,,,,,
00-0004052,,,,,1366,17,22,111,,,,,,,,,
00-0007389,,,,,238,3,8,72,,,,,,,,,
00-0014655,,,,,,,7,105,2,,,,,,,,
00-0016440,,,,,37,,3,44,,,,,,,,,
00-0008346,,,,,,,1,30,,,,,,,,,
00-0017415,,,,,-4,,,,,,,,,,,,
00-0012732,107,2,1,82.2,-1,,,,,,,,,,,,
00-0003395,,,,39.6,,,,,,,,,,,,,
