player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023465,,,,,,,76,789,6,,,,,,,,
00-0017162,,,,,,,95,1167,6,,,,,,,,
00-0026901,,,,,48,,39,756,6,,,,,,,,
00-0024240,,,1,0,6,,79,1248,5,,,,,,,,
00-0022924,4328,26,12,100.5,79,2,,,,,,,,,,,
00-0022217,6,1,,131.3,118,,21,153,2,,,,,,,,
00-0026163,,,,,1108,7,25,261,1,,,,,,,,
00-0022250,,,,,389,,6,64,1,,,,,,,,
00-0025464,,,,,,,5,25,1,,,,,,,,
00-0026957,,,,,,,2,9,,,,,,,,,
00-0022434,,,,,15,,,,,,,,,,,,
00-0000865,17,,,79.2,,,,,,,,,,,,,
00-0026296,145,1,1,60.6,27,1,,,,,,,,,,,
00-0026491,,,,,,,1,5,,,,,,,,,
00-0026562,,,,,,,1,14,,,,,,,,,
