player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0023500,,,,,1025,4,38,277,4,,,,,,,,
00-0030181,,,,,,,59,584,5,,,,,,,,
00-0029608,,,,,,,91,1448,6,,,,,,,,
00-0029668,4240,31,13,96.4,341,2,,,,,,,,,,,
00-0032208,,,,,10,,33,528,2,,,,,,,,
00-0029273,,,,,164,7,26,179,1,,,,,,,,
00-0029689,,,,,,,35,406,6,,,,,,,,
00-0032355,,,,,,,19,273,,,,,,,,,
00-0031339,,,,,-1,,30,307,7,,,,,,,,
00-0030854,,,,,,,15,297,1,,,,,,,,
00-0032377,,,,,20,,20,136,,,,,,,,,
00-0028121,,,,,59,,,,,,,,,,,,
00-0031310,,,,,,,1,20,,,,,,,,,
00-0027145,35,,,118.8,,,,,,,,,,,,,
00-0031514,,,,,7,,3,36,,,,,,,,,
00-0028595,216,1,2,64.7,3,,,,,,,,,,,,
