player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0020531,4952,33,17,97,68,1,1,1,,,,,,,,,
00-0027696,,,,,,,85,889,10,,,,,,,,
00-0030085,,,,,-2,,63,931,3,,,,,,,,
00-0024466,,,,,,,59,902,5,,,,,,,,
00-0022943,,,,,,,20,136,2,,,,,,,,
00-0027966,,,,,964,9,29,145,,,,,,,,,
00-0029205,,,,,32,,38,296,1,,,,,,,,
00-0030216,,,,,,,14,176,5,,,,,,,,
00-0024813,,,,,222,2,45,378,1,,,,,,,,
00-0031236,,,,,73,1,53,550,3,,,,,,,,
00-0025414,,,,,,,7,114,,,,,,,,,
00-0030348,,,,,362,3,8,63,,,,,,,,,
00-0027844,,,,,4,,9,27,1,,,,,,,,
00-0029729,,,,,22,,2,15,1,,,,,,,,
00-0029667,,,,,4,,17,215,1,,,,,,,,
00-0031053,,,,,,,1,7,,,,,,,,,
