player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036919,,,,,290,1,16,116,,,,,,,,,
00-0034844,,,,,2005,13,33,278,2,,,,,,,,
00-0036389,2903,18,5,103.7,630,14,,,,,,,,,,,
00-0037741,,,,,13,,19,216,,,,,,,,,
00-0035676,,,,,,,67,1079,7,,,,,,,,
00-0036912,,,,,1,,68,833,8,,,,,,,,
00-0037086,,,,,,,24,298,1,,,,,,,,
00-0034351,,,,,,,42,496,2,,,,,,,,
00-0039236,,,,,,,5,38,1,,,,,,,,
00-0038102,291,2,1,86.5,15,1,,,,,,,,,,,
00-0039746,,,,,82,,4,35,,,,,,,,,
00-0035639,,,,,,,6,30,1,,,,,,,,
00-0039747,,,,,6,,7,41,1,,,,,,,,
00-0037132,,,,,,,7,34,,,,,,,,,
00-0038498,,,,,,,1,7,1,,,,,,,,
00-0038400,323,4,,117.2,-1,,,,,,,,,,,,
00-0038489,,,,,,,1,,,,,,,,,,
