player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0006305,,,,39.6,1170,10,72,542,3,,,,,,,,
00-0014489,,,,,11,,65,999,4,,,,,,,,
00-0005106,3764,20,16,77.8,108,,,,,,,,,,,,
00-0007254,,,,,16,,34,229,1,,,,,,,,
00-0005562,,,,,5,,61,894,9,,,,,,,,
00-0019644,,,,,,,34,363,1,,,,,,,,
00-0004541,,,,,4,,21,322,1,,,,,,,,
00-0004063,,,,,,,19,177,2,,,,,,,,
00-0019505,,,,,,,9,126,,,,,,,,,
00-0012556,,,,,85,,9,50,,,,,,,,,
00-0009829,,,,,217,3,16,146,,,,,,,,,
00-0007091,104,1,,86.3,-5,,,,,,,,,,,,
00-0017480,,,,,,,3,20,,,,,,,,,
00-0019028,,,,,-2,,1,,,,,,,,,,
00-0014071,,,,,16,,,,,,,,,,,,
00-0018333,,,,,-2,,,,,,,,,,,,
