player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0036355,3870,23,3,101.7,306,2,,,,,,,,,,,
00-0039915,,,,,,,82,1149,7,,,,,,,,
00-0036988,,,,,,,39,584,1,,,,,,,,
00-0038544,,,,,6,,55,711,8,,,,,,,,
00-0034159,,,,,,,50,481,2,,,,,,,,
00-0036158,,,,,905,9,32,153,,,,,,,,,
00-0038573,,,,,39,,13,112,2,,,,,,,,
00-0034184,,,,,365,4,3,6,,,,,,,,,
00-0037617,,,,,89,2,3,49,1,,,,,,,,
00-0039391,,,,,155,,5,62,1,,,,,,,,
00-0034830,,,,,,,8,73,,,,,,,,,
00-0036387,,,,,-3,,7,100,,,,,,,,,
00-0037475,,,,,,,16,208,,,,,,,,,
00-0037654,,,,,,,7,39,,,,,,,,,
00-0038614,,,,,,,4,28,,,,,,,,,
00-0036646,,,,,,,6,106,,,,,,,,,
00-0034777,,,,,,,4,31,1,,,,,,,,
00-0031800,28,,,75.4,20,,,,,,,,,,,,
00-0034162,3,,,79.2,,,,,,,,,,,,,
