player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0013013,,,,,245,1,47,405,,,,,,,,,
00-0023440,,,,,798,1,30,196,,,,,,,,,
00-0007468,,,,,,,34,339,2,,,,,,,,
00-0005720,,,,,9,,62,1057,7,,,,,,,,
00-0000251,,,,,171,3,21,85,,,,,,,,,
00-0024408,1661,9,9,65.9,161,,,,,,,,,,,,
00-0023506,,,,,,,35,250,3,,,,,,,,
00-0022725,,,,,41,,33,356,1,,,,,,,,
00-0019457,,,,,,,18,115,1,,,,,,,,
00-0021755,,,,,59,,1,4,,,,,,,,,
00-0024305,,,,,29,,7,102,,,,,,,,,
00-0023657,,,,,,,5,63,,,,,,,,,
00-0019623,748,4,2,88.2,3,,,,,,,,,,,,
00-0022005,585,1,7,46.3,7,1,,,,,,,,,,,
00-0021183,,,,,,,1,7,,,,,,,,,
00-0015420,,,,,,,1,6,,,,,,,,,
