player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0026298,,,,,,,18,206,5,,,,,,,,
00-0022909,,,,,,,37,507,2,,,,,,,,
00-0026913,,,,,,,37,727,2,,,,,,,,
00-0028352,,,,,-4,,27,276,3,,,,,,,,
00-0024272,,,,,-6,,26,369,1,,,,,,,,
00-0026184,,,,39.6,997,3,52,490,1,,,,,,,,
00-0026210,,,,,,,24,381,1,,,,,,,,
00-0023544,,,,,422,6,5,50,,,,,,,,,
00-0024226,2319,13,7,85.7,55,1,,,,,,,,,,,
00-0025464,,,,,,,7,50,2,,,,,,,,
00-0027917,,,,,,,8,48,,,,,,,,,
00-0026579,,,,,337,,19,133,1,,,,,,,,
00-0025970,613,3,9,41.8,98,,,,,,,,,,,,
00-0021206,414,2,4,68.3,68,,,,,,,,,,,,
00-0028565,,,,,48,,,,,,,,,,,,
00-0025488,,,,39.6,,,,,,,,,,,,,
