player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0029141,,,,,1275,7,9,78,,,,,,,,,
00-0026345,,,,,19,,113,1346,5,,,,,,,,
00-0028043,,,,,274,4,31,251,,,,,,,,,
00-0020494,,,,,25,,42,452,2,,,,,,,,
00-0027215,,,,,,,28,267,3,,,,,,,,
00-0028116,,,,,-4,,18,365,2,,,,,,,,
00-0026314,,,,,13,,20,214,,,,,,,,,
00-0029665,3203,16,12,82.2,489,,,,,,,,,,,,
00-0028017,,,,,,,30,375,3,,,,,,,,
00-0026852,,,,,41,3,4,71,1,,,,,,,,
00-0030472,,,,,18,,45,499,3,,,,,,,,
00-0026188,,,,,,,7,70,1,,,,,,,,
00-0029604,854,4,7,58.4,14,,,,,,,,,,,,
00-0028093,,,,,,,4,51,,,,,,,,,
00-0029848,,,,,,,3,15,,,,,,,,,
00-0028115,,,,,,,1,3,,,,,,,,,
