player_id,pass_yds,pass_td,pass_int,passer_rating,rush_yds,rush_td,receptions,rec_yds,rec_td,sacks,tackles,def_int,forced_fumbles,fg_made,fg_att,fg_pct,punt_avg
00-0007744,,,,,11,,94,1340,8,,,,,,,,
00-0006047,,,,,,,20,276,4,,,,,,,,
00-0019590,,,,,105,,27,202,,,,,,,,,
00-0013097,,,,,,,21,293,1,,,,,,,,
00-0008210,,,,,,,36,504,6,,,,,,,,
00-0019587,,,,,131,,12,65,,,,,,,,,
00-0001335,2004,13,8,84.3,215,1,,,,,,,,,,,
00-0017915,34,,,118.8,985,8,43,403,1,,,,,,,,
00-0001823,1494,9,6,85.3,170,2,,,,,,,,,,,
00-0013512,,,,,,,16,206,,,,,,,,,
00-0006666,,,,,,,5,33,1,,,,,,,,
00-0018056,,,,,,,11,154,,,,,,,,,
00-0011573,,,,,159,1,,,,,,,,,,,
00-0000232,,,,,179,2,1,7,,,,,,,,,
00-0011341,,,,,1,,5,33,1,,,,,,,,
00-0010632,,,,,37,,,,,,,,,,,,
00-0016691,,,,,,,1,16,,,,,,,,,
00-0006181,,,,,5,,,,,,,,,,,,
